"","provider_id","hospital_name","city","state","zip_code","hospital_type","hospital_ownership","hospital_overall_rating","patient_experience_national_comparison","address","Latitudes","Longitudes","region"
"776","100260","ST LUCIE MEDICAL CENTER","PORT SAINT LUCIE","FL","34952","Acute Care Hospitals","Proprietary",2,"Below the national average","1800 SE TIFFANY AVE
PORT SAINT LUCIE, FL
",27.288027,-80.29591,"South Atlantic"
"777","100187","PALMETTO GENERAL HOSPITAL","HIALEAH","FL","33016","Acute Care Hospitals","Proprietary",3,"Below the national average","2001 W 68TH ST
HIALEAH, FL
",25.884168,-80.324568,"South Atlantic"
"778","110045","NORTHEAST GEORGIA MEDICAL CENTER BARROW","WINDER","GA","30680","Acute Care Hospitals","Proprietary",3,"Below the national average","316 NORTH BROAD STREET
WINDER, GA
",34.007701,-83.706706,"South Atlantic"
"779","100072","FLORIDA HOSPITAL FISH MEMORIAL","ORANGE CITY","FL","32763","Acute Care Hospitals","Voluntary non-profit - Church",3,"Same as the national average","1055 SAXON BLVD
ORANGE CITY, FL
",28.91129,-81.284122,"South Atlantic"
"780","070002","ST FRANCIS HOSPITAL & MEDICAL CENTER","HARTFORD","CT","06105","Acute Care Hospitals","Voluntary non-profit - Church",3,"Above the national average","114 WOODLAND STREET
HARTFORD, CT
",41.77508,-72.699468,"New England"
"781","140010","EVANSTON HOSPITAL","EVANSTON","IL","60201","Acute Care Hospitals","Voluntary non-profit - Other",3,"Same as the national average","2650 RIDGE AVE
EVANSTON, IL
",42.0653,-87.683293,"East North Central"
"782","070024","WILLIAM W BACKUS HOSPITAL","NORWICH","CT","06360","Acute Care Hospitals","Voluntary non-profit - Other",4,"Same as the national average","326 WASHINGTON ST
NORWICH, CT
",41.543402,-72.086747,"New England"
"783","151329","MARGARET MARY HEALTH","BATESVILLE","IN","47006","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","321 MITCHELL AVE
BATESVILLE, IN
",39.306141,-85.222703,"East North Central"
"784","100035","MANATEE MEMORIAL HOSPITAL","BRADENTON","FL","34208","Acute Care Hospitals","Proprietary",2,"Below the national average","206 2ND ST E
BRADENTON, FL
",27.497209,-82.561241,"South Atlantic"
"785","070031","GRIFFIN HOSPITAL","DERBY","CT","06418","Acute Care Hospitals","Voluntary non-profit - Other",2,"Above the national average","130 DIVISION ST
DERBY, CT
",41.335978,-73.088689,"New England"
"786","150061","DAVIESS COMMUNITY HOSPITAL","WASHINGTON","IN","47501","Acute Care Hospitals","Voluntary non-profit - Other",3,"Above the national average","1314 E WALNUT ST
WASHINGTON, IN
",38.658695,-87.160319,"East North Central"
"787","100030","HEALTH CENTRAL","OCOEE","FL","34761","Acute Care Hospitals","Government - State",3,"Same as the national average","10000 W COLONIAL DR
OCOEE, FL
",28.551666,-81.525787,"South Atlantic"
"788","060119","MEDICAL CENTER OF THE ROCKIES","LOVELAND","CO","80538","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","2500 ROCKY MOUNTAIN AVENUE
LOVELAND, CO
",40.415194,-105.001451,"Mountain"
"789","100166","DOCTORS HOSPITAL OF SARASOTA","SARASOTA","FL","34233","Acute Care Hospitals","Proprietary",3,"Below the national average","5731 BEE RIDGE RD
SARASOTA, FL
",27.298975,-82.454848,"South Atlantic"
"790","051332","MARK TWAIN MEDICAL CENTER","SAN ANDREAS","CA","95249","Critical Access Hospitals","Voluntary non-profit - Other",3,"Same as the national average","768 MOUNTAIN RANCH RD
SAN ANDREAS, CA
",38.190973,-120.670661,"Pacific"
"791","110124","WAYNE MEMORIAL HOSPITAL","JESUP","GA","31545","Acute Care Hospitals","Government - Hospital District or Authority",3,"Above the national average","865 SOUTH FIRST STREET
JESUP, GA
",31.602952,-81.899094,"South Atlantic"
"792","151326","UNION HOSPITAL CLINTON","CLINTON","IN","47842","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","801 S MAIN ST
CLINTON, IN
",39.652926,-87.398213,"East North Central"
"793","050696","KECK HOSPITAL OF USC","LOS ANGELES","CA","90033","Acute Care Hospitals","Voluntary non-profit - Other",3,"Same as the national average","1500 SAN PABLO ST
LOS ANGELES, CA
",34.062168,-118.203234,"Pacific"
"794","050764","SHASTA REGIONAL MEDICAL CENTER","REDDING","CA","96001","Acute Care Hospitals","Proprietary",4,"Below the national average","1100 BUTTE ST
REDDING, CA
",40.585273,-122.38685,"Pacific"
"795","060003","LONGMONT UNITED HOSPITAL","LONGMONT","CO","80501","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","1950 MOUNTAIN VIEW AVENUE
LONGMONT, CO
",40.181323,-105.125207,"Mountain"
"796","110146","SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS","SAINT MARYS","GA","31558","Acute Care Hospitals","Government - Hospital District or Authority",3,"Same as the national average","2000 DAN PROCTOR DRIVE
SAINT MARYS, GA
",30.781226,-81.616234,"South Atlantic"
"797","110078","EMORY UNIVERSITY HOSPITAL MIDTOWN","ATLANTA","GA","30308","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","550 PEACHTREE STREET, NE
ATLANTA, GA
",33.769592,-84.385188,"South Atlantic"
"798","110036","MEMORIAL HEALTH UNIV MED CEN, INC","SAVANNAH","GA","31403","Acute Care Hospitals","Voluntary non-profit - Other",2,"Below the national average","4700 WATERS AVENUE
SAVANNAH, GA
",32.031785,-81.091827,"South Atlantic"
"799","060009","LUTHERAN MEDICAL CENTER","WHEAT RIDGE","CO","80033","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","8300 W 38TH AVE
WHEAT RIDGE, CO
",39.769328,-105.089291,"Mountain"
"800","060022","UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL","COLORADO SPRINGS","CO","80909","Acute Care Hospitals","Government - Local",3,"Below the national average","1400 E BOULDER ST
COLORADO SPRINGS, CO
",38.838828,-104.800454,"Mountain"
"801","100051","SOUTH LAKE HOSPITAL","CLERMONT","FL","34711","Acute Care Hospitals","Government - Hospital District or Authority",2,"Below the national average","1900 DON WICKHAM DR
CLERMONT, FL
",28.551178,-81.723415,"South Atlantic"
"802","100213","BLAKE MEDICAL CENTER","BRADENTON","FL","34209","Acute Care Hospitals","Proprietary",2,"Below the national average","2020 59TH ST W
BRADENTON, FL
",27.482176,-82.620468,"South Atlantic"
"803","110050","MURRAY MEDICAL CENTER","CHATSWORTH","GA","30705","Acute Care Hospitals","Voluntary non-profit - Private",3,"Not Available","707 OLD DALTON ELLIJAY ROAD, PO BOX 1406
CHATSWORTH, GA
",34.779951,-84.782125,"South Atlantic"
"804","100228","WESTSIDE REGIONAL MEDICAL CENTER","PLANTATION","FL","33324","Acute Care Hospitals","Proprietary",2,"Below the national average","8201 W BROWARD BLVD
PLANTATION, FL
",26.120882,-80.258429,"South Atlantic"
"805","100121","BARTOW REGIONAL MEDICAL CENTER","BARTOW","FL","33831","Acute Care Hospitals","Proprietary",3,"Below the national average","2200 OSPREY BLVD
BARTOW, FL
",27.919146,-81.846254,"South Atlantic"
"806","060096","VAIL VALLEY MEDICAL CENTER","VAIL","CO","81657","Acute Care Hospitals","Voluntary non-profit - Other",4,"Above the national average","181 W MEADOW DRIVE
VAIL, CO
",39.642949,-106.382866,"Mountain"
"807","110101","COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR","ADEL","GA","31620","Acute Care Hospitals","Proprietary",3,"Not Available","706 N PARRISH AVE
ADEL, GA
",31.144055,-83.424824,"South Atlantic"
"808","110122","SOUTH GEORGIA MEDICAL CENTER","VALDOSTA","GA","31603","Acute Care Hospitals","Government - Hospital District or Authority",3,"Same as the national average","2501 NORTH PATTERSON STREET, PO BOX 1727
VALDOSTA, GA
",30.86175,-83.288863,"South Atlantic"
"809","100264","OAK HILL HOSPITAL","BROOKSVILLE","FL","34613","Acute Care Hospitals","Voluntary non-profit - Other",3,"Below the national average","11375 CORTEZ BLVD
BROOKSVILLE, FL
",28.533305,-82.534495,"South Atlantic"
"810","070028","ST VINCENT'S MEDICAL CENTER","BRIDGEPORT","CT","06606","Acute Care Hospitals","Voluntary non-profit - Church",2,"Below the national average","2800 MAIN ST
BRIDGEPORT, CT
",41.200083,-73.202486,"New England"
"811","050772","KAISER FOUNDATION HOSPITAL - ROSEVILLE","ROSEVILLE","CA","95661","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","1600 EUREKA ROAD
ROSEVILLE, CA
",38.7481,-121.24762,"Pacific"
"812","051326","PLUMAS DISTRICT HOSPITAL","QUINCY","CA","95971","Critical Access Hospitals","Government - Hospital District or Authority",3,"Same as the national average","1065 BUCKS LAKE ROAD
QUINCY, CA
",39.934767,-120.919251,"Pacific"
"813","070021","WINDHAM COMM MEM HOSP & HATCH HOSP","WILLIMANTIC","CT","06226","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","112 MANSFIELD AVENUE
WILLIMANTIC, CT
",41.716794,-72.223996,"New England"
"814","110100","JEFFERSON HOSPITAL","LOUISVILLE","GA","30434","Acute Care Hospitals","Government - Hospital District or Authority",3,"Not Available","1067 PEACHTREE ST
LOUISVILLE, GA
",33.00976,-82.404384,"South Atlantic"
"815","100287","GOOD SAMARITAN MEDICAL CENTER","WEST PALM BEACH","FL","33401","Acute Care Hospitals","Proprietary",2,"Below the national average","1309 N FLAGLER DR
WEST PALM BEACH, FL
",26.725062,-80.049968,"South Atlantic"
"816","100006","ORLANDO HEALTH","ORLANDO","FL","32806","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","52 W UNDERWOOD ST
ORLANDO, FL
",28.526925,-81.378203,"South Atlantic"
"817","100150","LOWER KEYS MEDICAL CENTER","KEY WEST","FL","33040","Acute Care Hospitals","Proprietary",1,"Below the national average","5900 COLLEGE ROAD
KEY WEST, FL
",24.581573,-81.743688,"South Atlantic"
"818","110130","IRWIN COUNTY HOSPITAL","OCILLA","GA","31774","Acute Care Hospitals","Government - Hospital District or Authority",3,"Not Available","710 N IRWIN AVENUE
OCILLA, GA
",31.602689,-83.250332,"South Atlantic"
"819","060116","GOOD SAMARITAN MEDICAL CENTER","LAFAYETTE","CO","80026","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","200 EXEMPLA CIRCLE
LAFAYETTE, CO
",39.969048,-105.083302,"Mountain"
"820","100223","FORT WALTON BEACH MEDICAL CENTER","FORT WALTON BEACH","FL","32547","Acute Care Hospitals","Proprietary",3,"Below the national average","1000 MAR-WALT DR
FORT WALTON BEACH, FL
",30.454676,-86.632069,"South Atlantic"
"821","100070","VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH","VENICE","FL","34285","Acute Care Hospitals","Proprietary",3,"Below the national average","540 THE RIALTO
VENICE, FL
",27.089683,-82.444445,"South Atlantic"
"822","060034","SWEDISH MEDICAL CENTER","ENGLEWOOD","CO","80113","Acute Care Hospitals","Proprietary",3,"Same as the national average","501 E HAMPDEN AVENUE
ENGLEWOOD, CO
",39.653136,-104.98171,"Mountain"
"823","110200","NORTHSIDE MEDICAL CENTER","COLUMBUS","GA","31909","Acute Care Hospitals","Proprietary",5,"Above the national average","100 FRIST COURT
COLUMBUS, GA
",32.535921,-84.954583,"South Atlantic"
"824","100086","BROWARD HEALTH NORTH","POMPANO BEACH","FL","33064","Acute Care Hospitals","Government - Hospital District or Authority",2,"Above the national average","201 E SAMPLE RD
POMPANO BEACH, FL
",26.275137,-80.120739,"South Atlantic"
"825","060024","UNIVERSITY OF COLORADO HOSPITAL AUTHORITY","AURORA","CO","80045","Acute Care Hospitals","Government - Hospital District or Authority",2,"Above the national average","12605 EAST 16TH AVENUE
AURORA, CO
",39.7405,-104.8377,"Mountain"
"826","100063","MORTON PLANT NORTH BAY HOSPITAL","NEW PORT RICHEY","FL","34652","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","6600 MADISON ST
NEW PORT RICHEY, FL
",28.253933,-82.715478,"South Atlantic"
"827","090006","PROVIDENCE HOSPITAL","WASHINGTON","DC","20017","Acute Care Hospitals","Voluntary non-profit - Private",1,"Below the national average","1150 VARNUM ST NE
WASHINGTON, DC
",38.942877,-76.990824,"South Atlantic"
"828","060027","FOOTHILLS HOSPITAL","BOULDER","CO","80304","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","4747 ARAPAHOE AVENUE
BOULDER, CO
",40.014808,-105.236337,"Mountain"
"829","111333","JEFF DAVIS HOSPITAL","HAZLEHURST","GA","31539","Critical Access Hospitals","Government - Hospital District or Authority",3,"Not Available","163 SOUTH TALLAHASSEE STREET, P O BOX 1690
HAZLEHURST, GA
",31.857893,-82.607397,"South Atlantic"
"830","160057","GREAT RIVER MEDICAL CENTER","WEST BURLINGTON","IA","52655","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","1221 SOUTH GEAR AVENUE
WEST BURLINGTON, IA
",40.807369,-91.170278,"West North Central"
"831","100122","NORTH OKALOOSA MEDICAL CENTER","CRESTVIEW","FL","32539","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","151 REDSTONE AVE SE
CRESTVIEW, FL
",30.737062,-86.565982,"South Atlantic"
"832","050724","BAKERSFIELD HEART HOSPITAL","BAKERSFIELD","CA","93308","Acute Care Hospitals","Proprietary",2,"Same as the national average","3001 SILLECT AVENUE
BAKERSFIELD, CA
",35.386104,-119.040838,"Pacific"
"833","111302","BLECKLEY MEMORIAL HOSPITAL","COCHRAN","GA","31014","Critical Access Hospitals","Government - Hospital District or Authority",3,"Not Available","145 EAST PEACOCK STREET
COCHRAN, GA
",32.384545,-83.345927,"South Atlantic"
"834","070004","SHARON HOSPITAL","SHARON","CT","06069","Acute Care Hospitals","Proprietary",3,"Same as the national average","50 HOSPITAL HILL ROAD, PO BOX 789
SHARON, CT
",41.879662,-73.481572,"New England"
"835","100131","AVENTURA HOSPITAL AND MEDICAL CENTER","AVENTURA","FL","33180","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","20900 BISCAYNE BLVD
AVENTURA, FL
",25.969859,-80.144257,"South Atlantic"
"836","100173","FLORIDA HOSPITAL TAMPA","TAMPA","FL","33613","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","3100 E FLETCHER AVE
TAMPA, FL
",28.069226,-82.424525,"South Atlantic"
"837","110076","DEKALB MEDICAL CENTER","DECATUR","GA","30033","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","2701 N DECATUR ROAD
DECATUR, GA
",33.79216,-84.282679,"South Atlantic"
"838","100118","FLORIDA HOSPITAL FLAGLER","PALM COAST","FL","32164","Acute Care Hospitals","Voluntary non-profit - Church",3,"Same as the national average","60 MEMORIAL MEDICAL PKWY
PALM COAST, FL
",29.4769,-81.189478,"South Atlantic"
"839","110044","PHOEBE SUMTER MEDICAL CENTER","AMERICUS","GA","31719","Acute Care Hospitals","Government - Hospital District or Authority",3,"Same as the national average","126 HIGHWAY 280 W
AMERICUS, GA
",32.073292,-84.233482,"South Atlantic"
"840","110028","UNIVERSITY HOSPITAL","AUGUSTA","GA","30901","Acute Care Hospitals","Voluntary non-profit - Other",3,"Same as the national average","1350 WALTON WAY
AUGUSTA, GA
",33.473139,-81.981699,"South Atlantic"
"841","061301","RIO GRANDE HOSPITAL","DEL NORTE","CO","81132","Critical Access Hospitals","Voluntary non-profit - Private",3,"Not Available","310 COUNTY RD 14
DEL NORTE, CO
",37.674371,-106.36481,"Mountain"
"842","100069","FLORIDA HOSPITAL CARROLLWOOD","TAMPA","FL","33614","Acute Care Hospitals","Voluntary non-profit - Church",3,"Above the national average","7171 N DALE MABRY HWY
TAMPA, FL
",28.013102,-82.504954,"South Atlantic"
"843","100246","LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE","FORT PIERCE","FL","34950","Acute Care Hospitals","Proprietary",2,"Below the national average","1700 S 23RD ST
FORT PIERCE, FL
",27.431942,-80.347352,"South Atlantic"
"844","100001","UF HEALTH JACKSONVILLE","JACKSONVILLE","FL","32209","Acute Care Hospitals","Voluntary non-profit - Private",1,"Below the national average","655 W 8TH ST
JACKSONVILLE, FL
",30.346799,-81.664228,"South Atlantic"
"845","100012","LEE MEMORIAL HOSPITAL","FORT MYERS","FL","33901","Acute Care Hospitals","Government - Hospital District or Authority",2,"Below the national average","2776 CLEVELAND AVE
FORT MYERS, FL
",26.626924,-81.872295,"South Atlantic"
"846","110129","ST FRANCIS HOSPITAL","COLUMBUS","GA","31995","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","2122 MANCHESTER EXPRESSWAY
COLUMBUS, GA
",32.506927,-84.961378,"South Atlantic"
"847","050723","KAISER FOUNDATION HOSPITAL - BALDWIN PARK","BALDWIN PARK","CA","91706","Acute Care Hospitals","Voluntary non-profit - Other",3,"Above the national average","1011 BALDWIN PARK BLVD
BALDWIN PARK, CA
",34.064642,-117.984646,"Pacific"
"848","060044","COLORADO PLAINS MEDICAL CENTER","FORT MORGAN","CO","80701","Acute Care Hospitals","Voluntary non-profit - Other",3,"Same as the national average","1000 LINCOLN ST
FORT MORGAN, CO
",40.259344,-103.79621,"Mountain"
"849","060016","CENTURA HEALTH-ST THOMAS MORE HOSPITAL","CANON CITY","CO","81212","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","1338 PHAY AVE
CANON CITY, CO
",38.455747,-105.230264,"Mountain"
"850","151317","GREENE COUNTY GENERAL HOSPITAL","LINTON","IN","47441","Critical Access Hospitals","Government - Local",3,"Same as the national average","1185 N 1000 W
LINTON, IN
",39.040496,-87.129176,"East North Central"
"851","070005","WATERBURY HOSPITAL","WATERBURY","CT","06721","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","64 ROBBINS ST
WATERBURY, CT
",41.558269,-73.058608,"New England"
"852","060103","CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL","LOUISVILLE","CO","80027","Acute Care Hospitals","Voluntary non-profit - Church",4,"Above the national average","100 HEALTH PARK DRIVE
LOUISVILLE, CO
",39.950847,-105.149154,"Mountain"
"853","050747","SOUTH COAST GLOBAL MEDICAL CENTER","SANTA ANA","CA","92704","Acute Care Hospitals","Proprietary",2,"Below the national average","2701 S BRISTOL ST
SANTA ANA, CA
",33.710682,-117.88541,"Pacific"
"854","110095","TIFT REGIONAL MEDICAL CENTER","TIFTON","GA","31793","Acute Care Hospitals","Government - Hospital District or Authority",2,"Same as the national average","901 E 18TH STREET
TIFTON, GA
",31.470402,-83.491076,"South Atlantic"
"855","070017","MIDSTATE MEDICAL CENTER","MERIDEN","CT","06450","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","435 LEWIS AVENUE
MERIDEN, CT
",41.550036,-72.803878,"New England"
"856","140158","MERCY HOSPITAL AND MEDICAL CENTER","CHICAGO","IL","60616","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","2525 S MICHIGAN AVE
CHICAGO, IL
",41.847053,-87.623583,"East North Central"
"857","110143","WELLSTAR COBB HOSPITAL","AUSTELL","GA","30106","Acute Care Hospitals","Voluntary non-profit - Other",2,"Below the national average","3950 AUSTELL RD
AUSTELL, GA
",33.856701,-84.601561,"South Atlantic"
